150
1;1;1;ORC;ORC-19;2;1;COP;COP-2;5;3;37;16;43;26;37;40;42;30;43;50;38;6;18;50;10;6;49;7;24;18;27;29;27;40;17;46;13;39;41;42;18;22;9;45;13;24;45;6;17;11
2;1;2;MOR;MOR-18;4;3;TRI;TRI-17;4;4;16;13;26;4;18;28;14;11;27;2;47;34;18;34;10;29;36;28;47;5;2;39;9;40;18;8;49;30;31;21;44;6;47;39;13;37;45;18;32;14
3;1;3;CAF;CAF-17;2;1;TRI;TRI-16;1;5;36;17;46;50;32;1;11;11;24;1;12;43;17;40;40;18;41;20;7;3;15;32;5;37;32;10;4;30;23;9;25;23;35;9;40;4;19;42;16;14
4;1;4;ORC;ORC-31;2;5;TRI;TRI-23;4;2;12;26;39;20;5;38;32;28;11;23;19;3;14;5;10;19;29;22;18;6;6;47;6;6;39;19;22;26;7;40;22;48;1;35;42;40;24;12;40;33
5;1;5;CAF;CAF-34;5;3;TRI;TRI-3;5;4;32;41;33;31;14;39;17;49;32;28;40;37;33;31;50;11;45;18;49;26;11;17;48;37;23;5;37;31;41;4;41;45;47;3;43;23;11;21;37;41
6;1;6;MOR;MOR-31;4;1;COP;COP-21;1;2;11;2;5;48;11;7;50;45;6;3;28;11;10;26;25;28;45;13;49;4;11;49;2;25;41;21;18;3;49;20;37;39;28;16;33;26;39;46;36;19
7;1;7;CAF;CAF-10;4;2;COP;COP-29;1;2;14;18;7;12;34;43;20;7;7;31;38;33;34;20;44;37;16;19;41;33;17;17;47;34;46;46;7;12;29;11;33;45;14;7;31;21;6;46;50;33
8;1;8;ORC;ORC-8;1;3;COP;COP-32;5;4;22;20;34;49;40;8;17;12;8;48;42;37;3;12;12;16;23;16;15;38;29;7;28;35;19;48;22;29;15;26;22;50;10;2;24;3;48;3;20;35
9;1;9;ORC;ORC-34;3;1;COP;COP-9;2;4;48;2;7;4;23;11;5;33;26;19;3;15;45;41;46;42;18;3;36;2;28;24;35;41;49;17;7;6;3;47;20;24;4;44;40;11;21;40;48;2
10;1;10;MOR;MOR-3;4;5;COP;COP-12;5;1;34;18;39;13;15;44;41;2;26;43;24;37;45;6;17;43;3;30;17;29;48;42;37;5;36;8;25;46;41;5;3;34;38;50;47;32;48;25;26;29
11;1;11;ORC;ORC-23;4;5;COP;COP-17;2;2;29;35;17;24;22;27;20;23;42;40;40;17;17;19;3;45;13;18;1;12;33;21;19;29;1;49;22;43;33;30;49;27;38;13;30;34;44;30;4;2
12;1;12;CAF;CAF-18;3;4;COP;COP-24;5;3;12;41;11;32;32;7;40;33;32;31;49;9;12;44;46;34;32;15;2;18;11;32;12;27;37;35;39;48;31;17;26;42;35;12;14;46;12;11;46;13
13;1;13;MOR;MOR-33;2;1;TRI;TRI-26;5;3;17;11;4;15;46;41;46;37;35;36;7;33;41;24;16;10;27;5;31;39;47;50;32;50;32;9;1;50;25;45;33;6;48;30;8;34;2;39;2;21
14;1;14;ORC;ORC-17;5;3;NEO;NEO-19;1;2;1;43;38;5;25;22;24;27;35;1;31;49;45;22;49;15;6;1;37;5;47;24;21;38;17;7;40;46;45;12;35;39;33;12;31;47;44;33;43;32
15;1;15;MOR;MOR-20;2;2;TRI;TRI-22;2;4;20;17;48;36;10;24;3;45;36;41;48;35;47;16;38;5;41;40;48;6;11;44;38;23;20;4;6;13;41;17;10;32;2;26;26;24;21;35;3;39
16;1;16;CAF;CAF-27;3;2;COP;COP-33;1;3;43;24;45;28;22;38;17;7;40;16;42;18;11;29;36;23;27;14;31;40;42;20;25;37;21;13;44;32;10;10;27;13;25;33;3;29;14;41;36;6
17;1;17;ORC;ORC-11;3;1;TRI;TRI-24;5;3;16;49;12;26;28;42;22;25;27;33;36;38;28;15;39;21;19;23;26;50;42;44;29;25;35;4;25;5;11;11;37;18;9;33;38;32;11;24;44;1
18;1;18;MOR;MOR-15;4;4;NEO;NEO-3;5;3;3;45;12;22;42;20;37;16;48;9;32;48;12;50;24;14;46;43;44;40;11;30;10;32;31;40;39;22;10;39;13;6;27;34;3;23;30;2;32;7
19;1;19;ORC;ORC-33;5;2;TRI;TRI-30;3;3;23;21;35;10;42;25;26;10;46;35;39;15;35;4;2;7;35;33;28;46;46;20;23;3;19;17;22;21;18;40;42;47;31;15;50;34;25;38;24;39
20;1;20;CAF;CAF-2;1;2;TRI;TRI-13;2;1;8;32;23;28;28;26;42;26;22;30;15;42;32;50;3;7;25;49;1;5;28;17;23;30;50;33;21;9;40;37;10;16;30;44;33;7;19;5;21;44
21;1;21;CAF;CAF-20;3;5;TRI;TRI-27;1;2;15;45;29;42;13;6;3;43;19;14;16;31;33;9;39;19;21;16;12;4;17;4;18;20;27;30;31;14;33;41;40;42;34;8;1;48;25;47;39;44
22;1;22;ORC;ORC-1;3;3;NEO;NEO-25;1;5;41;48;45;37;41;18;9;49;48;23;27;36;13;5;16;31;27;8;41;11;37;31;49;13;46;27;18;21;9;1;21;9;25;22;39;41;25;39;43;39
23;1;23;MOR;MOR-7;2;3;COP;COP-14;1;5;9;9;28;34;23;20;3;19;18;9;26;10;14;31;1;25;38;8;21;18;27;7;27;15;20;7;35;37;10;22;48;46;40;37;47;49;48;49;30;45
24;1;24;CAF;CAF-21;1;1;TRI;TRI-25;1;2;40;27;1;36;45;47;34;13;29;44;25;12;16;12;2;17;39;11;29;36;34;45;32;49;37;18;42;21;32;31;14;46;36;5;18;10;3;18;24;4
25;1;25;ORC;ORC-26;4;5;COP;COP-20;5;1;49;9;45;32;32;15;37;43;46;29;4;3;26;21;31;11;48;18;3;12;33;39;13;36;15;48;10;21;4;48;30;18;47;30;9;45;44;29;6;45
26;1;26;CAF;CAF-11;1;5;COP;COP-5;1;2;7;42;14;46;11;25;22;30;19;30;8;17;27;1;4;29;31;14;28;48;23;48;46;49;36;47;7;11;8;15;45;19;4;48;29;21;32;50;17;18
27;1;27;MOR;MOR-23;1;3;TRI;TRI-31;3;2;30;11;31;5;33;28;8;4;18;26;16;44;1;5;33;36;32;29;31;13;28;25;3;31;47;8;7;41;42;23;44;12;19;28;12;38;1;14;39;2
28;1;28;MOR;MOR-24;2;3;NEO;NEO-18;5;5;49;39;46;4;42;6;47;27;17;17;32;17;10;31;15;17;16;3;36;8;36;1;14;26;27;25;39;29;49;33;30;50;32;39;24;48;50;24;35;5
29;1;29;CAF;CAF-13;5;4;NEO;NEO-4;4;5;25;1;14;39;22;4;18;14;46;24;37;43;49;45;29;45;27;25;3;39;28;2;33;4;35;48;30;43;44;6;17;7;47;49;35;20;46;32;15;15
30;1;30;CAF;CAF-30;3;3;TRI;TRI-4;4;2;35;39;29;18;42;47;5;26;5;26;49;11;38;2;23;6;36;6;37;36;4;44;19;47;25;26;22;26;11;39;48;2;31;26;23;40;31;24;16;18
31;1;31;CAF;CAF-8;2;3;TRI;TRI-14;5;3;21;17;44;21;5;19;30;37;12;40;32;40;38;26;28;7;47;46;35;36;42;40;32;21;44;34;29;19;35;31;2;16;41;17;27;43;3;17;6;22
32;1;32;CAF;CAF-19;1;1;TRI;TRI-15;3;4;2;46;11;30;18;25;31;13;12;20;29;38;10;28;37;9;36;46;45;36;35;29;11;12;19;23;14;3;35;7;39;19;26;30;27;28;39;2;10;50
33;1;33;ORC;ORC-27;4;3;COP;COP-19;1;1;11;34;14;2;31;11;6;10;30;35;13;46;5;13;16;30;41;4;40;18;41;46;42;46;14;1;8;24;46;49;30;45;40;7;19;23;19;36;42;39
34;1;34;ORC;ORC-22;1;4;COP;COP-4;5;5;2;12;40;3;17;46;50;48;26;21;4;49;22;35;7;38;45;28;23;29;14;20;29;1;25;16;12;18;6;28;50;30;8;4;41;28;19;34;20;42
35;1;35;ORC;ORC-24;3;2;COP;COP-16;3;4;18;13;36;31;47;26;44;22;7;18;30;50;18;34;18;9;21;15;39;48;11;48;21;8;47;24;18;12;8;48;32;23;44;30;9;45;28;42;36;13
36;1;36;CAF;CAF-5;1;1;TRI;TRI-10;1;3;24;22;26;20;17;41;17;1;37;29;25;33;30;41;10;21;47;9;44;10;40;13;1;31;3;24;19;15;22;4;44;40;23;26;7;11;49;43;11;24
37;1;37;MOR;MOR-29;1;2;NEO;NEO-11;5;2;22;29;46;22;49;20;4;13;26;47;47;18;5;11;37;21;40;39;16;25;6;29;46;15;40;47;15;11;23;30;11;44;44;31;35;44;16;39;49;46
38;1;38;CAF;CAF-7;5;1;TRI;TRI-21;1;4;34;26;13;50;31;44;25;48;21;7;50;49;22;4;50;40;30;44;44;38;49;26;11;36;24;10;44;41;49;8;13;13;47;11;11;29;18;39;9;6
39;1;39;ORC;ORC-21;4;1;COP;COP-31;2;4;37;44;44;1;13;29;39;50;14;5;31;7;12;5;23;7;28;18;22;46;14;31;16;34;19;18;8;34;45;3;47;16;47;43;33;28;20;14;32;41
40;1;40;CAF;CAF-32;1;1;COP;COP-26;3;1;27;28;38;4;24;16;12;23;25;15;30;14;15;43;23;27;46;1;32;6;8;1;46;39;2;33;26;45;24;24;24;40;41;12;36;49;47;49;26;24
41;1;41;CAF;CAF-33;4;4;TRI;TRI-33;1;5;15;30;38;10;37;49;49;7;24;16;16;44;38;43;36;36;34;10;31;7;35;42;49;37;28;19;5;14;48;42;19;20;10;22;39;14;33;41;41;23
42;1;42;ORC;ORC-13;5;4;NEO;NEO-14;1;5;10;23;16;16;45;5;25;33;3;9;44;17;1;35;25;8;49;31;1;1;34;38;25;36;17;11;6;50;12;46;2;21;38;47;12;6;23;29;26;14
43;1;43;ORC;ORC-32;3;1;COP;COP-23;3;2;30;21;17;22;12;22;37;24;35;47;41;17;3;35;31;3;15;18;33;41;17;14;46;45;17;22;9;22;26;8;42;19;7;42;48;14;26;15;45;20
44;1;44;ORC;ORC-18;1;4;NEO;NEO-6;5;2;49;31;20;22;16;45;26;15;17;39;40;13;12;33;45;6;45;6;36;23;35;2;21;28;43;46;27;12;6;33;21;32;15;1;32;27;48;28;31;8
45;1;45;ORC;ORC-3;1;4;NEO;NEO-30;2;3;50;34;10;43;43;49;30;20;22;39;29;8;20;49;50;34;41;10;49;39;14;7;49;26;16;8;49;38;21;19;34;3;32;39;15;44;41;20;23;33
46;1;46;CAF;CAF-3;3;3;COP;COP-27;4;5;13;8;48;9;34;41;50;43;13;46;4;9;32;23;21;43;46;33;4;6;42;27;49;30;4;37;49;19;39;48;29;20;6;26;42;31;11;48;22;50
47;1;47;ORC;ORC-10;3;4;TRI;TRI-1;4;2;30;43;20;31;17;8;11;38;33;47;48;46;36;4;50;12;10;44;10;41;29;44;16;12;6;43;39;34;17;43;24;11;42;19;47;37;36;5;5;39
48;1;48;MOR;MOR-5;2;1;TRI;TRI-7;5;5;13;22;17;30;1;31;34;16;33;25;28;30;33;35;36;8;46;22;19;15;44;21;20;8;1;23;41;19;16;19;21;32;11;27;5;19;8;35;1;12
49;1;49;MOR;MOR-4;1;4;NEO;NEO-2;4;3;30;22;13;48;19;23;38;46;13;43;38;7;44;35;41;48;10;28;14;15;17;36;50;42;18;39;31;22;34;45;20;40;45;26;15;40;37;20;19;7
50;1;50;CAF;CAF-24;2;4;NEO;NEO-34;5;1;12;22;31;49;29;48;17;32;27;43;2;14;36;29;17;13;31;19;42;1;44;19;37;48;22;17;20;13;36;30;39;7;22;34;17;44;11;10;18;42
51;2;1;CAF;CAF-31;2;4;NEO;NEO-10;5;5;7;48;40;17;34;41;37;39;1;37;16;29;45;49;24;40;38;14;32;16;8;48;14;50;24;24;9;8;43;29;13;25;44;22;37;8;31;27;16;35
52;2;2;MOR;MOR-30;1;2;COP;COP-7;5;4;39;15;36;27;11;44;44;32;35;41;22;49;46;25;2;37;41;50;39;45;16;34;21;18;20;28;46;30;38;5;42;46;39;32;25;25;18;48;25;41
53;2;3;MOR;MOR-34;4;4;TRI;TRI-12;2;5;26;25;34;41;28;17;21;44;36;47;26;18;32;10;22;26;11;37;16;2;18;31;19;50;36;15;6;31;19;22;21;9;9;2;30;4;28;42;1;47
54;2;4;MOR;MOR-25;4;1;NEO;NEO-24;1;1;10;21;8;17;39;37;16;5;16;35;19;7;12;42;34;17;28;12;47;2;20;17;23;41;38;49;38;31;29;37;26;36;24;38;18;28;35;46;17;35
55;2;5;ORC;ORC-6;4;1;NEO;NEO-33;2;1;36;48;21;8;18;34;35;22;28;33;5;18;38;41;9;31;38;2;17;44;13;35;45;11;3;47;25;26;37;4;13;39;12;48;1;9;35;21;4;48
56;2;6;CAF;CAF-26;2;2;NEO;NEO-23;3;4;35;12;8;41;44;46;45;29;44;16;25;19;30;33;50;47;38;42;22;26;48;6;31;39;10;40;49;9;18;18;37;38;4;29;3;22;47;16;8;21
57;2;7;ORC;ORC-4;3;3;NEO;NEO-17;5;2;26;3;30;35;16;3;8;17;28;45;38;50;5;1;9;48;3;30;2;17;40;1;18;19;37;47;36;2;20;15;49;48;41;21;30;46;16;32;43;4
58;2;8;MOR;MOR-8;5;4;NEO;NEO-27;2;1;37;14;44;22;21;48;39;3;41;48;24;18;20;35;4;12;33;28;34;45;24;26;25;19;17;3;4;17;4;42;24;29;33;31;32;7;50;37;33;14
59;2;9;CAF;CAF-16;3;2;COP;COP-30;1;1;38;32;35;35;14;12;39;47;49;48;23;25;41;13;38;41;24;38;14;35;44;47;7;45;10;41;12;1;13;22;24;17;14;13;33;12;37;8;47;32
60;2;10;CAF;CAF-25;5;2;TRI;TRI-5;4;5;16;6;49;18;13;8;13;37;2;1;8;34;11;37;45;30;44;11;39;48;3;6;13;27;19;13;1;5;3;35;34;23;28;32;11;41;23;18;19;42
61;2;11;MOR;MOR-26;4;2;NEO;NEO-32;3;3;42;14;8;48;17;17;1;4;2;31;48;43;50;29;39;10;36;30;35;36;8;1;15;43;21;35;42;4;50;2;2;29;1;45;1;46;3;10;35;18
62;2;12;ORC;ORC-7;3;1;TRI;TRI-19;5;1;31;38;45;15;26;15;25;3;20;6;25;43;12;6;19;50;1;43;3;30;31;48;18;39;46;7;14;49;7;12;38;49;8;39;12;22;15;43;18;41
63;2;13;ORC;ORC-28;1;5;NEO;NEO-21;4;2;46;37;3;30;30;2;33;24;33;12;34;3;3;31;12;1;23;25;21;35;4;20;32;42;22;19;35;36;41;1;31;25;30;19;6;50;20;42;34;28
64;2;14;MOR;MOR-19;3;1;COP;COP-18;4;5;20;21;26;33;26;10;29;29;24;8;3;23;26;45;47;9;25;8;5;24;38;8;10;2;39;44;41;40;37;11;16;50;37;13;26;47;41;19;5;28
65;2;15;CAF;CAF-14;5;2;COP;COP-13;3;2;11;32;31;9;40;42;32;40;6;11;46;44;10;38;16;16;15;7;36;15;7;7;17;39;40;16;1;11;27;49;4;39;23;36;37;3;41;42;46;25
66;2;16;CAF;CAF-6;4;5;NEO;NEO-16;3;3;16;21;14;35;34;22;11;34;2;30;21;11;49;37;4;7;46;30;41;41;35;17;33;8;23;19;32;36;29;7;26;35;31;47;39;3;23;48;12;6
67;2;17;ORC;ORC-12;1;3;COP;COP-6;1;3;29;19;14;26;14;31;27;6;11;25;46;50;46;28;49;27;48;50;20;35;47;5;45;24;32;15;19;22;39;22;33;14;10;19;15;23;39;49;18;10
