30
1;1;1;ORC;ORC-4;2;1;TRI;TRI-3;5;2;31;4;43;3;41;43;43;29;28;18;6;5;44;43;37;37;3;9;7;49;50;30;42;21;32;19;22;45;32;42;36;42;18;5;17;36;31;25;36;30
2;1;2;CAF;CAF-4;2;3;NEO;NEO-4;2;3;9;20;30;19;39;16;2;1;24;34;4;13;46;5;48;22;31;16;47;43;49;22;30;35;22;38;16;44;11;13;3;15;6;34;32;5;8;41;44;5
3;1;3;MOR;MOR-1;4;2;NEO;NEO-2;5;5;46;14;12;37;9;34;36;15;37;16;37;44;3;18;38;2;6;31;26;34;13;23;1;43;47;24;11;3;14;22;9;7;46;17;29;12;1;10;15;7
4;1;4;CAF;CAF-3;3;2;TRI;TRI-1;3;1;34;27;15;24;22;32;12;46;42;12;34;39;14;39;32;11;2;2;1;41;5;24;19;1;19;6;23;36;32;33;37;18;23;50;43;17;5;23;26;24
5;1;5;ORC;ORC-3;4;5;COP;COP-1;5;5;13;32;30;13;11;38;37;33;20;11;25;40;10;41;34;40;17;45;11;44;47;33;38;23;44;27;12;36;46;29;21;15;40;7;25;42;42;2;20;18
6;1;6;ORC;ORC-1;5;5;COP;COP-4;2;1;36;7;15;5;4;40;29;15;24;24;35;34;18;2;6;10;32;41;25;10;18;43;14;29;14;18;14;7;28;26;3;2;49;13;17;26;27;34;12;9
7;1;7;MOR;MOR-4;2;2;TRI;TRI-4;4;4;30;8;42;37;37;28;27;35;46;45;19;18;39;50;12;25;12;2;6;22;19;10;6;8;49;38;5;48;26;28;11;5;31;41;46;24;13;33;31;33
8;1;8;MOR;MOR-2;4;1;TRI;TRI-2;3;4;37;14;13;19;24;35;25;31;25;4;17;26;26;22;32;1;36;27;42;37;4;35;27;36;9;12;5;41;47;19;25;4;7;25;30;1;14;38;3;2
9;1;9;ORC;ORC-2;5;4;NEO;NEO-1;3;5;27;39;30;28;49;8;17;28;45;35;37;2;42;43;1;18;11;16;45;8;6;12;17;34;44;50;43;45;31;34;38;40;13;6;50;5;32;45;13;43
10;1;10;CAF;CAF-2;5;1;COP;COP-3;3;2;50;6;37;34;24;40;32;19;6;15;42;16;14;42;22;25;45;42;31;18;8;17;9;37;4;49;11;29;32;26;45;23;14;4;36;35;40;6;12;25
11;2;1;ORC;ORC-2;3;4;COP;COP-3;5;1;13;33;31;26;14;38;26;2;45;31;37;35;11;26;44;22;2;6;47;22;23;15;22;7;4;2;31;21;4;1;5;41;25;28;36;7;17;36;45;14
12;2;2;MOR;MOR-1;5;1;TRI;TRI-3;3;4;48;10;27;31;34;6;15;27;46;24;5;19;1;23;49;47;46;50;21;27;47;37;41;24;49;39;37;29;11;16;44;46;26;17;11;3;49;42;46;34
13;2;3;ORC;ORC-3;4;2;NEO;NEO-3;5;1;25;8;25;6;37;48;17;29;4;33;14;21;10;3;3;10;33;43;28;27;35;13;22;22;50;26;36;24;3;17;37;10;5;36;35;43;24;35;41;49
14;2;4;ORC;ORC-1;4;4;COP;COP-4;1;5;6;7;5;23;11;45;6;18;2;14;39;5;43;13;38;16;46;7;50;8;42;43;2;39;44;17;47;35;23;9;9;14;30;37;25;29;8;10;30;15
15;2;5;CAF;CAF-4;1;1;TRI;TRI-2;4;3;8;50;45;39;21;8;25;17;1;45;18;14;48;21;5;36;49;16;14;22;9;11;35;42;10;40;31;19;37;39;47;31;41;41;49;29;22;20;21;32
16;2;6;CAF;CAF-3;2;2;COP;COP-2;2;1;14;37;8;11;36;47;5;5;5;27;33;47;11;13;41;24;30;32;22;45;24;3;35;34;6;45;33;11;18;39;45;21;22;42;7;11;28;41;41;48
