600
1;1;1;CAF;CAF-26;1;5;TRI;TRI-29;5;2;1;5;20;14;27;9;25;34;2;33;28;16;21;30;20;17;24;28;28;31;37;21;24;22;16;42;15;21;12;35;28;34;44;46;18;11;34;26;37;30
2;1;2;CAF;CAF-48;1;5;TRI;TRI-37;4;4;24;33;49;6;28;45;48;47;47;29;10;10;21;25;39;3;20;31;17;30;26;21;14;46;34;36;26;30;8;37;4;12;5;11;18;18;7;49;14;27
3;1;3;MOR;MOR-2;5;1;COP;COP-56;3;3;34;49;1;38;35;3;3;39;23;42;6;31;49;47;32;1;6;45;50;47;6;45;38;46;21;4;2;49;41;42;19;29;38;25;27;44;44;10;38;14
4;1;4;ORC;ORC-58;3;4;NEO;NEO-33;2;5;13;48;12;6;23;14;44;44;31;14;24;25;17;9;44;41;50;20;35;12;31;11;46;11;2;45;33;39;22;36;11;22;43;33;22;14;12;1;6;14
5;1;5;ORC;ORC-48;5;5;NEO;NEO-20;4;5;2;1;16;22;20;42;29;47;31;43;8;37;24;12;31;21;38;15;2;43;26;45;38;8;21;14;25;8;27;2;31;1;12;18;40;6;18;30;36;8
6;1;6;CAF;CAF-63;1;5;TRI;TRI-24;4;3;24;2;10;37;12;21;5;9;31;41;22;9;4;35;44;49;48;31;45;47;17;2;22;40;8;9;29;18;35;16;33;13;10;14;26;5;35;2;2;40
7;1;7;ORC;ORC-53;5;4;NEO;NEO-29;1;5;5;48;13;13;9;46;14;36;21;16;18;2;45;44;26;5;39;48;20;7;41;16;30;14;12;16;47;9;33;10;10;5;27;41;6;8;30;20;21;36
8;1;8;ORC;ORC-36;1;3;COP;COP-32;1;4;13;4;16;19;23;2;2;48;6;19;39;26;39;18;19;7;16;44;50;39;38;35;22;16;1;19;27;43;6;2;6;19;29;32;40;25;1;24;20;27
9;1;9;CAF;CAF-24;2;3;COP;COP-35;4;3;13;43;24;3;9;6;47;38;1;9;4;47;43;8;48;40;17;13;49;49;19;31;5;1;5;34;17;14;47;27;33;3;4;35;46;43;7;7;10;5
10;1;10;MOR;MOR-25;3;4;TRI;TRI-15;3;3;22;6;6;26;5;39;19;3;4;27;31;45;15;33;26;10;7;29;40;48;17;46;47;21;29;28;7;50;46;9;31;14;41;44;3;18;9;7;21;21
11;1;11;CAF;CAF-4;4;1;TRI;TRI-40;3;4;11;17;24;31;6;26;9;40;36;3;8;13;38;50;19;44;29;42;48;32;33;11;19;9;18;7;47;19;1;9;13;21;5;6;17;47;42;41;29;26
12;1;12;ORC;ORC-19;5;5;TRI;TRI-30;4;3;2;9;36;39;44;10;36;14;42;16;17;36;46;16;22;8;36;4;38;24;49;49;5;15;1;5;16;46;33;3;48;36;19;44;50;30;28;4;35;45
13;1;13;CAF;CAF-10;2;3;COP;COP-44;4;4;36;20;29;43;12;37;47;37;19;39;29;27;7;18;20;21;38;9;1;20;44;7;24;24;50;9;17;49;50;3;41;50;3;37;18;18;44;33;22;29
14;1;14;MOR;MOR-66;2;5;TRI;TRI-42;2;5;22;24;5;23;11;44;43;40;19;17;49;38;11;6;35;5;40;19;37;9;17;17;18;32;32;32;24;31;4;7;9;41;34;30;23;10;18;4;8;35
15;1;15;CAF;CAF-39;1;5;COP;COP-29;2;5;10;23;4;48;5;9;34;44;37;21;10;45;48;46;4;7;33;12;42;41;18;30;19;33;44;45;11;29;17;2;6;30;19;25;1;3;38;4;6;3
16;1;16;MOR;MOR-65;1;4;TRI;TRI-14;3;5;7;34;4;8;16;20;30;10;47;49;20;12;24;38;32;24;29;46;34;25;3;17;45;43;17;43;31;35;45;27;12;45;11;18;39;14;37;3;25;6
17;1;17;CAF;CAF-16;2;3;NEO;NEO-36;1;3;1;31;2;34;50;14;42;10;39;24;49;32;15;29;13;39;10;4;40;40;24;25;18;44;10;28;35;44;38;29;19;24;8;7;35;21;28;50;48;1
18;1;18;CAF;CAF-14;2;4;TRI;TRI-48;3;2;39;18;35;17;45;28;5;39;25;29;9;25;41;22;33;41;37;50;13;15;19;21;48;29;45;38;19;40;30;39;26;48;7;7;33;35;11;39;29;18
19;1;19;MOR;MOR-46;3;4;NEO;NEO-57;4;3;31;35;36;23;45;43;11;7;40;41;23;45;31;15;3;37;39;31;41;24;12;22;42;8;14;43;41;38;21;32;30;48;29;39;5;22;32;8;16;8
20;1;20;CAF;CAF-53;1;3;NEO;NEO-11;3;4;25;33;15;23;39;41;31;37;40;25;3;16;22;49;45;47;49;32;19;14;45;29;1;12;49;19;21;21;29;14;3;42;6;29;28;44;1;7;2;32
21;1;21;CAF;CAF-57;4;3;TRI;TRI-2;5;2;3;6;8;12;27;5;18;9;32;40;20;35;25;41;24;4;42;15;36;7;44;12;42;14;36;13;50;36;48;15;6;49;21;45;13;35;14;25;13;27
22;1;22;MOR;MOR-38;2;3;NEO;NEO-54;5;2;42;26;41;5;6;6;17;44;18;9;4;47;50;49;36;39;13;24;10;1;42;4;1;34;50;15;1;30;43;47;9;9;42;23;44;15;29;27;10;32
23;1;23;CAF;CAF-1;5;3;NEO;NEO-23;4;5;48;41;47;23;44;18;10;17;4;46;33;49;2;2;32;34;29;28;15;36;12;18;37;42;49;18;13;36;7;38;50;47;27;26;31;1;50;5;23;43
24;1;24;CAF;CAF-20;4;5;TRI;TRI-57;5;4;45;5;30;14;8;18;11;31;15;1;41;32;1;43;12;38;11;6;39;33;22;45;23;12;38;35;18;40;33;11;11;25;20;26;21;5;23;14;2;42
25;1;25;CAF;CAF-43;1;3;TRI;TRI-45;1;2;44;45;29;41;27;37;24;39;9;26;45;25;47;42;44;2;8;50;13;18;2;41;49;44;18;34;21;6;26;49;5;34;43;33;27;27;6;2;24;23
26;1;26;CAF;CAF-27;3;3;NEO;NEO-35;3;5;22;45;24;44;13;33;9;43;25;28;36;11;31;43;29;15;32;48;42;26;8;11;45;48;30;3;17;47;35;10;50;47;14;12;21;45;11;26;21;29
27;1;27;CAF;CAF-30;3;5;NEO;NEO-60;3;5;8;5;27;27;4;15;38;9;47;9;8;29;25;22;43;33;43;21;38;26;40;34;35;46;25;49;32;36;18;26;12;40;9;20;28;7;31;15;9;7
28;1;28;MOR;MOR-35;4;1;COP;COP-37;1;2;24;20;11;11;26;18;39;16;46;6;6;36;39;37;38;48;8;6;48;24;21;43;24;12;32;39;44;35;16;14;33;46;22;11;3;4;33;49;39;4
29;1;29;MOR;MOR-64;5;5;TRI;TRI-27;3;1;20;42;48;14;9;13;11;11;16;15;5;32;34;10;8;38;41;18;45;50;47;35;27;43;7;6;38;10;48;23;44;27;8;23;14;47;32;8;50;39
30;1;30;ORC;ORC-2;4;1;TRI;TRI-31;2;2;31;4;1;1;9;31;21;15;16;16;18;45;36;35;5;42;43;47;47;47;15;45;1;23;2;24;22;3;17;4;28;43;30;21;32;46;32;27;33;42
31;1;31;MOR;MOR-11;1;2;NEO;NEO-8;5;2;32;14;21;50;50;14;24;17;29;8;11;21;20;13;37;16;6;44;47;12;30;50;25;42;18;6;1;42;26;28;35;36;48;38;44;41;29;3;9;34
32;1;32;MOR;MOR-15;1;1;COP;COP-16;5;1;23;10;38;44;32;18;32;20;32;11;45;31;18;18;32;34;9;44;4;14;3;6;7;45;29;32;14;26;28;28;26;26;30;2;42;40;9;2;36;7
33;1;33;ORC;ORC-37;2;3;TRI;TRI-9;1;2;25;29;32;2;19;7;45;41;36;28;24;3;23;14;44;48;38;26;29;30;29;42;47;17;17;16;32;27;45;42;17;23;42;27;19;18;43;35;1;50
34;1;34;ORC;ORC-33;4;4;NEO;NEO-6;2;4;39;15;25;20;33;27;44;16;43;22;30;44;33;48;39;27;26;2;22;27;14;43;26;33;2;18;11;19;50;47;26;14;32;25;2;33;12;33;5;17
35;1;35;MOR;MOR-24;2;5;TRI;TRI-39;2;3;13;20;1;15;2;8;33;21;23;34;10;32;19;12;9;6;49;17;20;16;45;12;42;19;1;1;44;26;6;30;40;47;4;8;19;40;8;43;1;20
36;1;36;CAF;CAF-52;1;1;TRI;TRI-67;5;1;25;11;48;14;25;22;1;31;24;33;24;13;38;40;47;50;3;5;20;15;9;26;24;18;48;27;50;23;21;7;38;27;8;50;31;7;4;50;38;21
37;1;37;MOR;MOR-22;1;3;TRI;TRI-7;2;3;49;8;14;32;34;41;12;4;18;44;1;34;14;28;6;21;27;40;8;3;45;27;18;44;2;14;23;1;1;41;36;33;44;11;15;40;36;4;36;4
38;1;38;CAF;CAF-18;1;1;NEO;NEO-25;5;2;50;10;2;1;47;15;18;23;2;35;4;29;45;10;14;2;4;15;46;1;36;31;5;15;26;36;30;33;42;48;35;18;6;37;9;5;25;2;29;2
39;1;39;ORC;ORC-29;5;5;NEO;NEO-30;4;1;14;26;24;40;1;23;15;41;37;15;49;24;19;4;27;34;9;33;43;34;7;19;32;29;23;44;26;32;17;13;30;4;8;19;1;4;30;28;48;2
40;1;40;ORC;ORC-45;1;5;NEO;NEO-13;4;1;8;47;3;4;10;13;21;40;38;35;30;29;14;40;28;10;26;50;20;23;43;33;10;48;47;31;19;8;29;42;10;40;45;20;26;17;37;34;39;45
41;1;41;MOR;MOR-10;5;2;COP;COP-45;4;1;19;25;1;44;39;29;34;35;46;8;14;19;9;28;47;45;38;11;49;29;47;20;5;19;44;7;32;26;23;28;3;17;23;14;41;21;49;7;15;43
42;1;42;ORC;ORC-12;1;4;COP;COP-59;2;1;35;33;35;16;31;9;28;17;37;6;12;29;18;12;22;5;49;37;28;42;50;43;7;46;50;46;31;6;3;23;16;40;16;34;37;46;49;3;1;16
43;1;43;MOR;MOR-13;4;4;NEO;NEO-38;4;2;20;7;23;21;25;44;47;37;22;44;28;4;25;10;21;21;37;22;46;43;18;16;34;46;8;25;32;48;19;34;27;44;32;49;24;4;13;19;46;34
44;1;44;CAF;CAF-38;5;1;TRI;TRI-4;4;3;43;16;18;20;15;25;14;9;17;6;30;35;43;33;42;35;20;10;17;4;14;21;49;26;46;33;7;10;24;23;50;44;37;6;45;10;7;35;13;9
45;1;45;CAF;CAF-6;4;2;NEO;NEO-42;1;5;38;3;9;12;34;38;8;16;27;40;42;38;36;42;41;41;20;42;43;50;27;13;18;42;44;29;3;5;23;43;7;47;6;39;20;29;25;39;39;5
46;1;46;ORC;ORC-32;4;2;COP;COP-10;5;4;35;31;48;49;20;42;23;27;46;32;46;42;38;35;10;15;28;28;3;35;13;18;34;34;20;8;43;25;38;9;3;2;7;29;48;11;25;16;8;16
47;1;47;MOR;MOR-48;3;2;NEO;NEO-1;1;2;39;22;46;46;8;21;19;27;4;44;38;42;13;4;46;28;32;11;45;23;29;49;40;28;23;12;45;22;13;14;47;2;34;45;43;27;18;9;31;27
48;1;48;ORC;ORC-46;5;1;TRI;TRI-49;5;5;44;38;46;45;24;9;40;19;37;29;35;34;22;11;45;3;35;38;49;28;35;49;13;17;39;29;24;9;41;18;39;13;39;30;44;8;26;37;28;5
49;1;49;CAF;CAF-56;1;3;TRI;TRI-47;5;2;40;10;35;15;2;32;10;10;34;21;38;44;9;37;10;20;35;41;30;2;20;25;6;24;4;13;18;24;49;14;37;28;46;48;17;5;31;25;35;31
50;1;50;MOR;MOR-23;5;3;COP;COP-34;5;1;23;3;46;20;28;4;23;30;8;10;7;35;43;28;42;37;2;35;24;14;6;34;46;12;10;25;8;43;39;33;38;45;45;5;27;10;20;14;26;21
51;1;51;ORC;ORC-57;1;1;COP;COP-2;4;5;1;3;15;5;2;46;10;45;49;4;20;47;48;7;17;34;7;15;28;10;7;44;26;24;15;4;36;33;29;47;49;41;17;38;3;39;34;23;26;16
52;1;52;CAF;CAF-55;1;4;TRI;TRI-12;5;3;37;12;19;33;10;28;36;12;3;2;26;27;11;36;31;35;19;24;46;19;22;17;29;45;21;6;22;13;22;12;35;42;1;44;43;49;31;16;41;1
53;1;53;MOR;MOR-59;1;4;COP;COP-25;1;5;31;16;23;24;27;44;14;29;18;7;34;21;44;35;41;26;41;2;44;4;26;28;32;38;4;48;7;39;35;48;28;2;9;6;27;37;38;47;26;6
54;1;54;MOR;MOR-36;2;4;COP;COP-41;4;5;33;40;30;15;42;34;42;23;5;4;33;8;41;26;17;29;45;28;50;7;10;48;36;20;20;20;2;18;2;13;27;41;37;37;38;10;37;10;18;21
55;1;55;CAF;CAF-37;1;5;COP;COP-12;1;5;12;14;50;17;24;25;46;5;6;7;5;49;37;36;43;36;5;44;13;40;23;47;42;29;46;33;33;33;6;9;34;28;8;15;11;24;39;47;40;26
56;1;56;MOR;MOR-1;1;2;NEO;NEO-47;3;5;33;34;13;29;50;36;22;43;15;40;10;18;21;37;48;13;38;36;1;41;35;23;20;50;50;20;1;21;29;21;4;30;28;28;34;19;25;7;37;34
57;1;57;ORC;ORC-28;2;5;TRI;TRI-62;3;4;19;49;19;29;1;45;6;11;45;34;42;42;37;12;27;10;13;43;37;26;27;42;23;41;24;14;12;15;35;9;34;6;22;40;2;18;47;17;10;9
58;1;58;MOR;MOR-56;1;1;COP;COP-39;1;5;20;38;46;29;10;19;1;32;10;21;37;7;24;7;8;3;5;37;14;11;45;1;23;28;19;3;49;21;5;23;49;19;50;25;24;5;17;37;44;27
59;1;59;CAF;CAF-31;5;1;NEO;NEO-62;5;2;13;10;49;30;29;45;12;49;49;22;45;33;43;1;6;47;36;11;31;2;24;20;24;7;34;21;10;39;12;31;43;18;19;49;38;5;32;31;6;48
60;1;60;MOR;MOR-14;1;5;TRI;TRI-1;5;1;9;11;42;28;39;49;18;12;22;39;26;3;24;23;9;33;43;33;19;20;8;33;2;46;39;18;34;36;23;29;31;7;48;34;17;24;3;15;3;23
